Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Megacolon	3/33	0.40777308128371936	0.6743385231122991	0	0	1.3024225058609014	1.1683308578066511	MKKS;KRAS;SH2B1
Oral cleft	3/33	0.40777308128371936	0.674225074504777	0	0	1.3024225058609014	1.1683308578066511	IKBKG;TGFBR1;TGFBR2
Primary Lesion	3/33	0.40777308128371936	0.6741116640633127	0	0	1.3024225058609014	1.1683308578066511	IL10;CDKN2A;EIF3A
Soluble Interleukin 6 Receptor Measurement	3/33	0.40777308128371936	0.6739982917686502	0	0	1.3024225058609014	1.1683308578066511	SLC30A6;IL18;NLRC4
Mean corpuscular hemoglobin concentration determination	8/101	0.4089053314187059	0.675756111851865	0	0	1.1347839655025675	1.014805087525998	HBS1L;SLC25A37;TFR2;HFE;EHBP1L1;SLC40A1;PRKAG2;SH2B3
Xeroderma Pigmentosum	8/101	0.4089053314187059	0.6756425012076398	0	0	1.1347839655025675	1.014805087525998	BRIP1;MAPK8;CDKN2A;XRCC2;XRCC3;ERCC2;XYLT2;GTF2H1
Cerebral calcification	5/60	0.40913963508845713	0.6759160083458323	0	0	1.1938872970391594	1.0669756149962797	APP;ERCC2;TSC2;KRAS;CTSC
Factor V Leiden mutation	5/60	0.40913963508845713	0.6758024090166986	0	0	1.1938872970391594	1.0669756149962797	FGB;F7;HFE;LPL;APOE
5,10-Methylenetetrahydrofolate reductase deficiency	2/20	0.4117599563373143	0.680016274724101	0	0	1.4326647564469914	1.2712245410842498	IL1B;XRCC3
Amino Acid Metabolism, Inborn Errors	2/20	0.4117599563373143	0.6799020246779444	0	0	1.4326647564469914	1.2712245410842498	SLC7A7;EIF2AK4
Asthma, Aspirin-Induced	2/20	0.4117599563373143	0.6797878130158114	0	0	1.4326647564469914	1.2712245410842498	NLRP3;HLA-DRB1
ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA	2/20	0.4117599563373143	0.6796736397183616	0	0	1.4326647564469914	1.2712245410842498	NRF1;NFE2L2
Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type	2/20	0.4117599563373143	0.6795595047662678	0	0	1.4326647564469914	1.2712245410842498	CDKN2A;MYD88
Thymoma, type C	2/20	0.4117599563373143	0.6794454081402157	0	0	1.4326647564469914	1.2712245410842498	CDKN2A;KRAS
Abnormal nasal morphology	2/20	0.4117599563373143	0.6793313498209039	0	0	1.4326647564469914	1.2712245410842498	ERCC2;PIK3R2
Accessory nipple	2/20	0.4117599563373143	0.6792173297890441	0	0	1.4326647564469914	1.2712245410842498	KLHL7;IKBKG
Acute Kidney Tubular Necrosis	2/20	0.4117599563373143	0.6791033480253608	0	0	1.4326647564469914	1.2712245410842498	FABP1;PPARA
Aplasia/Hypoplasia of the iris	2/20	0.4117599563373143	0.6789894045105914	0	0	1.4326647564469914	1.2712245410842498	RPGRIP1;RPGRIP1L
Autoimmune pancreatitis	2/20	0.4117599563373143	0.6788754992254865	0	0	1.4326647564469914	1.2712245410842498	IL10;HLA-DRB1
Carcinoma ex pleomorphic adenoma	2/20	0.4117599563373143	0.6787616321508093	0	0	1.4326647564469914	1.2712245410842498	IL6;CDKN2A
Central hypothyroidism	2/20	0.4117599563373143	0.6786478032673361	0	0	1.4326647564469914	1.2712245410842498	GH1;SLC30A10
Hypernatremia	2/20	0.4117599563373143	0.678534012555856	0	0	1.4326647564469914	1.2712245410842498	GH1;ADD1
Hypophosphatemic Rickets	2/20	0.4117599563373143	0.678420259997171	0	0	1.4326647564469914	1.2712245410842498	HNF4A;KRAS
Hypoplasia of iris	2/20	0.4117599563373143	0.678306545572096	0	0	1.4326647564469914	1.2712245410842498	PIK3R1;FBN1
Intrinsic asthma	2/20	0.4117599563373143	0.6781928692614588	0	0	1.4326647564469914	1.2712245410842498	IL10;HLA-DRB1
Leukaemia recurrent	2/20	0.4117599563373143	0.6780792310461	0	0	1.4326647564469914	1.2712245410842498	HLA-B;MLH1
malignant neoplasm of breast staging	2/20	0.4117599563373143	0.677965630906873	0	0	1.4326647564469914	1.2712245410842498	BECN1;BRCA2
Multiple System Atrophy	2/20	0.4117599563373143	0.6778520688246441	0	0	1.4326647564469914	1.2712245410842498	ELOVL7;ICAM1
Other Creutzfeldt-Jakob disease	2/20	0.4117599563373143	0.6777385447802923	0	0	1.4326647564469914	1.2712245410842498	GH1;MUL1
Perineurioma	2/20	0.4117599563373143	0.6776250587547095	0	0	1.4326647564469914	1.2712245410842498	CDKN2A;NF2
Peyronie Disease	2/20	0.4117599563373143	0.6775116107288004	0	0	1.4326647564469914	1.2712245410842498	TGFB1;CCL2
PITUITARY DWARFISM I	2/20	0.4117599563373143	0.6773982006834826	0	0	1.4326647564469914	1.2712245410842498	GH1;BRCA2
Prune Belly Syndrome	2/20	0.4117599563373143	0.6772848285996862	0	0	1.4326647564469914	1.2712245410842498	HLA-B;SLC3A2
Renal glomerular fibrosis	2/20	0.4117599563373143	0.6771714944583542	0	0	1.4326647564469914	1.2712245410842498	ITGB4;TMEM127
Rokitansky Kuster Hauser syndrome	2/20	0.4117599563373143	0.6770581982404426	0	0	1.4326647564469914	1.2712245410842498	GALT;HNF1B
Soft skin	2/20	0.4117599563373143	0.6769449399269195	0	0	1.4326647564469914	1.2712245410842498	MLXIPL;ZNF469
Thoracic hypoplasia	2/20	0.4117599563373143	0.6768317194987665	0	0	1.4326647564469914	1.2712245410842498	GBA;HSPG2
Triangular head shape	2/20	0.4117599563373143	0.6767185369369775	0	0	1.4326647564469914	1.2712245410842498	RB1;KLHL7
Velvety skin	2/20	0.4117599563373143	0.6766053922225589	0	0	1.4326647564469914	1.2712245410842498	MLXIPL;ZNF469
Wedge shaped head	2/20	0.4117599563373143	0.6764922853365304	0	0	1.4326647564469914	1.2712245410842498	RB1;KLHL7
Thick eyebrow	6/74	0.4140222406547638	0.6800953670658563	0	0	1.161620072794858	1.0243579166864167	SLC35A2;EXT1;CUL7;FUCA1;VPS13B;MAP3K7
Substance Use Disorders	11/143	0.4144495317716129	0.6806834890126022	0	0	1.102049812651532	0.9706899588976019	SLC45A2;KLF12;CNR1;INSR;SLC10A2;SLC2A13;LEP;PCDH15;CDH13;LDLRAD3;TLR4
Retroviridae Infections	7/88	0.41735508906445073	0.6853409883584665	0	0	1.1396196926282887	0.9958200717992479	IKBKB;STK11;IL6;IL1B;MTTP;TBC1D9;ATG5
Hand deformities	4/47	0.41762563927174484	0.6856706954164231	0	0	1.2192891544229714	1.0646465251172137	GNPTG;ATP7B;ALMS1;PNPLA6
Severe congenital neutropenia	4/47	0.41762563927174484	0.6855561688262416	0	0	1.2192891544229714	1.0646465251172137	G6PC;G6PC3;IL1B;SLC37A4
Anaplasia	21/283	0.417955517835679	0.6859831044236896	0	0	1.0631081231585449	0.9274345502244118	ACVRL1;APP;FOXC2;TGFB1;CDKN2A;TGFA;ICAM1;MMP12;GJB2;HHEX;PIK3CA;B3GNT6;CDH1;HNF4A;IL1B;SPP1;MAPK1;CCL2;PPARG;KPNA2;NFE2L2
Childhood Acute Myeloid Leukemia	8/102	0.41971080563559493	0.6887490061423654	0	0	1.1236586325074442	0.9755484722514213	IL6;ERCC2;TBC1D9;KRAS;ITGAL;IL2RG;TLR4;TLR2
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	8/102	0.41971080563559493	0.6886340230027758	0	0	1.1236586325074442	0.9755484722514213	LGALS3;XBP1;CDKN2B;TGFB1;CDKN2A;INSR;IL1B;SLC3A2
Organic Mental Disorders, Substance-Induced	9/116	0.4214088925327299	0.6913047230531914	0	0	1.1115502420709416	0.9605480040645922	SLC45A2;KLF12;CNR1;INSR;SLC10A2;SLC2A13;PCDH15;CDH13;LDLRAD3
Prescription Drug Abuse	9/116	0.4214088925327299	0.691189351770973	0	0	1.1115502420709416	0.9605480040645922	SLC45A2;KLF12;CNR1;INSR;SLC10A2;SLC2A13;PCDH15;CDH13;LDLRAD3
Leukemia, Large Granular Lymphocytic	5/61	0.4232106016351029	0.6940286655881515	0	0	1.1743153741368781	1.0097765837159773	CDKN2A;CCL5;CCL4;IL18;PIK3R3
Disorders of Sex Development	5/61	0.4232106016351029	0.6939128783566553	0	0	1.1743153741368781	1.0097765837159773	SGPL1;MAP3K1;DGKQ;INPP5E;MAP3K4
Ganglioglioma	5/61	0.4232106016351029	0.6937971297530928	0	0	1.1743153741368781	1.0097765837159773	FCN2;STK11;CDKN2A;TSC2;MAPK1
Leukoplakia	5/61	0.4232106016351029	0.6936814197581374	0	0	1.1743153741368781	1.0097765837159773	MSH2;COL4A1;CDKN2A;ERCC2;MLH1
Viremia	5/61	0.4232106016351029	0.6935657483524749	0	0	1.1743153741368781	1.0097765837159773	HLA-B;CCL2;PDCD1;IFNL3;HLA-DRB1
Abnormality of the urinary system	3/34	0.42684787763648646	0.6994099602219721	0	0	1.2641159615708748	1.076176792126069	GLB1;RPGRIP1L;RAG1
Angle Closure Glaucoma	3/34	0.42684787763648646	0.6992933724639755	0	0	1.2641159615708748	1.076176792126069	GLIS3;PLEKHA7;FERMT2
Autosomal Recessive Parkinsonism	3/34	0.42684787763648646	0.6991768235685648	0	0	1.2641159615708748	1.076176792126069	VPS13C;GBA;SLC30A10
Dysautonomia	3/34	0.42684787763648646	0.699060313516312	0	0	1.2641159615708748	1.076176792126069	LEP;VPS11;PMP22
Left ventricular noncompaction cardiomyopathy	3/34	0.42684787763648646	0.6989438422878022	0	0	1.2641159615708748	1.076176792126069	LMNA;MUL1;SLC3A2
Oligodontia	3/34	0.42684787763648646	0.698827409863633	0	0	1.2641159615708748	1.076176792126069	TGFA;IRF6;LRP6
Secondary malignant neoplasm of pancreas	3/34	0.42684787763648646	0.6987110162244152	0	0	1.2641159615708748	1.076176792126069	IGFBP1;MAP2K4;KRAS
Trigonocephaly	3/34	0.42684787763648646	0.6985946613507725	0	0	1.2641159615708748	1.076176792126069	RB1;KLHL7;BBS9
Winged scapula	3/34	0.42684787763648646	0.6984783452233414	0	0	1.2641159615708748	1.076176792126069	CUL7;FKRP;LMNA
HIV Coinfection	8/103	0.43050318966877016	0.7043424917703801	0	0	1.1127493253957215	0.9378257389187653	IL10;EIF6;SLC11A1;HLA-B;APOA1;CCL2;MBL2;RAB11B
Babinski Reflex	11/145	0.43262035382059794	0.7076885548183816	0	0	1.0868491255804762	0.9106651400562205	BSCL2;GJC2;TFG;COL4A1;SNX14;MFN2;TPP1;PSEN1;PNPLA6;GBA2;SLC39A14
Epilepsies, Partial	4/48	0.43359330239608795	0.7091620861954988	0	0	1.1938872970391594	0.9976698608876388	ABCC2;CNR1;SLC2A1;TSC2
Synovial Cyst	4/48	0.43359330239608795	0.7090440891761651	0	0	1.1938872970391594	0.9976698608876388	GJB2;GJB3;MTTP;RAG1
Body Height	23/314	0.4362036074423892	0.713193986681717	0	0	1.0494041209643568	0.8706340940958017	BCKDHA;MAP3K3;GHSR;GCKR;TGFB2;SLC22A5;TGFB3;KCNJ12;HHIP;INSR;BCKDHB;EIF2AK3;NME2;LTBP2;LTBP1;USH2A;PSORS1C1;GHR;ELMO1;SLC38A9;B4GALNT3;FADS1;PPARD
46, XY female	2/21	0.4364173948756293	0.7134248431200406	0	0	1.3644426251876107	1.1313360156673735	MPZ;PMP22
Lymphoma, Follicular, Grade 2	2/21	0.4364173948756293	0.7133061960481764	0	0	1.3644426251876107	1.1313360156673735	TNFAIP3;MYD88
Lymphoma, Mixed-Cell, Follicular	2/21	0.4364173948756293	0.7131875884332698	0	0	1.3644426251876107	1.1313360156673735	TNFAIP3;MYD88
Lymphoma, Small Cleaved-Cell, Follicular	2/21	0.4364173948756293	0.7130690202556417	0	0	1.3644426251876107	1.1313360156673735	TNFAIP3;MYD88
Absent eyelashes	2/21	0.4364173948756293	0.7129504914956257	0	0	1.3644426251876107	1.1313360156673735	GJB2;LMNA
Anaplastic Ependymoma	2/21	0.4364173948756293	0.7128320021335689	0	0	1.3644426251876107	1.1313360156673735	CDKN2A;MEN1
AORTIC VALVE DISEASE 2	2/21	0.4364173948756293	0.7127135521498312	0	0	1.3644426251876107	1.1313360156673735	TGFB1;TGFBR2
Aplasia of eyelashes	2/21	0.4364173948756293	0.7125951415247855	0	0	1.3644426251876107	1.1313360156673735	GJB2;LMNA
Arhinencephaly	2/21	0.4364173948756293	0.712476770238818	0	0	1.3644426251876107	1.1313360156673735	FIG4;IFIH1
Choroid Plexus Papilloma	2/21	0.4364173948756293	0.7123584382723276	0	0	1.3644426251876107	1.1313360156673735	LEP;LEPR
Failure of development of eyelashes	2/21	0.4364173948756293	0.7122401456057263	0	0	1.3644426251876107	1.1313360156673735	GJB2;LMNA
Fibrolamellar Hepatocellular Carcinoma	2/21	0.4364173948756293	0.7121218922194396	0	0	1.3644426251876107	1.1313360156673735	PCSK1;CDH1
Helicobacter-associated gastritis	2/21	0.4364173948756293	0.7120036780939051	0	0	1.3644426251876107	1.1313360156673735	CTSZ;TLR4
Hemiplegia	2/21	0.4364173948756293	0.7118855032095742	0	0	1.3644426251876107	1.1313360156673735	COL4A2;COL4A1
Heparin-induced thrombocytopenia	2/21	0.4364173948756293	0.7117673675469108	0	0	1.3644426251876107	1.1313360156673735	FCGR2A;HLA-DRA
Mild global developmental delay	2/21	0.4364173948756293	0.711649271086392	0	0	1.3644426251876107	1.1313360156673735	KCNJ11;ABCC8
Mycosis fungoides/Sezary syndrome NOS	2/21	0.4364173948756293	0.7115312138085077	0	0	1.3644426251876107	1.1313360156673735	CDKN2B;CDKN2A
Periapical Granuloma	2/21	0.4364173948756293	0.7114131956937609	0	0	1.3644426251876107	1.1313360156673735	IL1B;IL2RG
Severe diarrhea	2/21	0.4364173948756293	0.7112952167226674	0	0	1.3644426251876107	1.1313360156673735	ABCC2;CFH
Simple renal cyst	2/21	0.4364173948756293	0.7111772768757559	0	0	1.3644426251876107	1.1313360156673735	PRKD1;PKD2
Slow acetylator due to N-acetyltransferase enzyme variant	2/21	0.4364173948756293	0.7110593761335684	0	0	1.3644426251876107	1.1313360156673735	NPC1;HLA-DRB1
Urinary bladder sphincter dysfunction	2/21	0.4364173948756293	0.7109415144766591	0	0	1.3644426251876107	1.1313360156673735	GBE1;ABCD1
Marijuana Abuse	5/62	0.4372184884681822	0.7121284893379674	0	0	1.1553748035862834	0.9558672650202279	ABCA1;SCARB1;GAL;CNR1;IL1B
Narrow forehead	5/62	0.4372184884681822	0.7120104895882842	0	0	1.1553748035862834	0.9558672650202279	MLXIPL;TBCK;PIGT;MAP2K2;PIGN
Reticulosarcoma	5/62	0.4372184884681822	0.711892528937259	0	0	1.1553748035862834	0.9558672650202279	IL10;GUCY2D;CDKN2A;CHEK2;HLA-DRB1
Machado-Joseph Disease	6/76	0.4393209505985487	0.7151973335236933	0	0	1.1310511235107825	0.9303178686499455	BECN1;CUL1;APOE;OPTN;SKP1;NFE2L2
Nonverbal	6/76	0.4393209505985487	0.7150788841474885	0	0	1.1310511235107825	0.9303178686499455	IFIH1;PNPT1;PIGN;SLC2A1;VPS11;ST3GAL5
Amyloidosis, familial visceral	1/8	0.43951305661952944	0.7152731115179227	0	0	1.7908309455587392	1.4722203696345115	APOA1
Amyloidosis, Primary Cutaneous	1/8	0.43951305661952944	0.7151546888173402	0	0	1.7908309455587392	1.4722203696345115	APOE
ARTHROGRYPOSIS, DISTAL, TYPE 1	1/8	0.43951305661952944	0.7150363053230815	0	0	1.7908309455587392	1.4722203696345115	FBN2
Bronchiolitis, Viral	1/8	0.43951305661952944	0.7149179610156795	0	0	1.7908309455587392	1.4722203696345115	NFKB1
CARDIOMYOPATHY, DILATED, 1S	1/8	0.43951305661952944	0.7147996558756802	0	0	1.7908309455587392	1.4722203696345115	LMNA
Cerebellar Ataxia, Early Onset	1/8	0.43951305661952944	0.7146813898836425	0	0	1.7908309455587392	1.4722203696345115	SIL1
Ehlers-Danlos Syndrome, Type IV	1/8	0.43951305661952944	0.7145631630201382	0	0	1.7908309455587392	1.4722203696345115	SLC39A13
Epispadias, male (disorder)	1/8	0.43951305661952944	0.7144449752657518	0	0	1.7908309455587392	1.4722203696345115	EVC2
Hallucinations, Auditory	1/8	0.43951305661952944	0.7143268266010807	0	0	1.7908309455587392	1.4722203696345115	CLN6
Hypergonadotropic Ovarian Failure, X-Linked	1/8	0.43951305661952944	0.7142087170067353	0	0	1.7908309455587392	1.4722203696345115	NFE2L2
MIGRAINE, FAMILIAL HEMIPLEGIC, 2	1/8	0.43951305661952944	0.7140906464633386	0	0	1.7908309455587392	1.4722203696345115	DPEP1
PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS	1/8	0.43951305661952944	0.7139726149515265	0	0	1.7908309455587392	1.4722203696345115	CCL2
Skin Diseases, Bullous	1/8	0.43951305661952944	0.7138546224519476	0	0	1.7908309455587392	1.4722203696345115	HLA-B
stage, bladder cancer	1/8	0.43951305661952944	0.7137366689452636	0	0	1.7908309455587392	1.4722203696345115	TGFB1
Thanatophoric dysplasia, type 2	1/8	0.43951305661952944	0.7136187544121486	0	0	1.7908309455587392	1.4722203696345115	LMAN1
Vasospasm, Intracranial	1/8	0.43951305661952944	0.7135008788332896	0	0	1.7908309455587392	1.4722203696345115	CCL2
Viral hepatitis, type G	1/8	0.43951305661952944	0.7133830421893865	0	0	1.7908309455587392	1.4722203696345115	LEP
VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1	1/8	0.43951305661952944	0.7132652444611518	0	0	1.7908309455587392	1.4722203696345115	LMAN1
Abnormal vertebral ossification	1/8	0.43951305661952944	0.7131474856293107	0	0	1.7908309455587392	1.4722203696345115	HSPG2
Abnormality of amino acid metabolism	1/8	0.43951305661952944	0.7130297656746014	0	0	1.7908309455587392	1.4722203696345115	ERCC2
Abnormality of the antitragus	1/8	0.43951305661952944	0.7129120845777744	0	0	1.7908309455587392	1.4722203696345115	PNPLA6
Abnormality of the menstrual cycle	1/8	0.43951305661952944	0.7127944423195933	0	0	1.7908309455587392	1.4722203696345115	ATP7B
Abnormality of the mitochondrion	1/8	0.43951305661952944	0.7126768388808341	0	0	1.7908309455587392	1.4722203696345115	SLC25A3
Abnormality of the thymus	1/8	0.43951305661952944	0.7125592742422856	0	0	1.7908309455587392	1.4722203696345115	EPG5
Acute and chronic colitis	1/8	0.43951305661952944	0.7124417483847494	0	0	1.7908309455587392	1.4722203696345115	RAG2
acute aortic dissection	1/8	0.43951305661952944	0.7123242612890395	0	0	1.7908309455587392	1.4722203696345115	IL6
Acute encephalopathy	1/8	0.43951305661952944	0.7122068129359828	0	0	1.7908309455587392	1.4722203696345115	SLC22A5
Acute Q fever	1/8	0.43951305661952944	0.7120894033064186	0	0	1.7908309455587392	1.4722203696345115	LDLR
Alpha-Sarcoglycanopathies	1/8	0.43951305661952944	0.7119720323811991	0	0	1.7908309455587392	1.4722203696345115	FKRP
Alternating hemiplegia of childhood	1/8	0.43951305661952944	0.711854700141189	0	0	1.7908309455587392	1.4722203696345115	SLC2A1
Alzheimer Disease 12	1/8	0.43951305661952944	0.7117374065672657	0	0	1.7908309455587392	1.4722203696345115	BCKDHB
Ankyloblepharon	1/8	0.43951305661952944	0.7116201516403188	0	0	1.7908309455587392	1.4722203696345115	IRF6
Anterior rib cupping	1/8	0.43951305661952944	0.7115029353412511	0	0	1.7908309455587392	1.4722203696345115	SLC35D1
Athyroidal hypothyroidism	1/8	0.43951305661952944	0.7113857576509774	0	0	1.7908309455587392	1.4722203696345115	SLC26A4
Auriculo-condylar syndrome	1/8	0.43951305661952944	0.7112686185504257	0	0	1.7908309455587392	1.4722203696345115	GNAI3
Autosomal Recessive Chronic Granulomatous Disease	1/8	0.43951305661952944	0.7111515180205359	0	0	1.7908309455587392	1.4722203696345115	NCF2
Birdshot chorioretinopathy	1/8	0.43951305661952944	0.7110344560422609	0	0	1.7908309455587392	1.4722203696345115	HLA-DRB1
Blastocyst Disintegration	1/8	0.43951305661952944	0.710917432596566	0	0	1.7908309455587392	1.4722203696345115	SLC31A1
Brachyturricephaly	1/8	0.43951305661952944	0.7108004476644291	0	0	1.7908309455587392	1.4722203696345115	PEX1
Branchio-Oculo-Facial Syndrome	1/8	0.43951305661952944	0.7106835012268403	0	0	1.7908309455587392	1.4722203696345115	IRF6
Cap Myopathy	1/8	0.43951305661952944	0.7105665932648026	0	0	1.7908309455587392	1.4722203696345115	SELENON
Cardiac Carcinoma	1/8	0.43951305661952944	0.7104497237593315	0	0	1.7908309455587392	1.4722203696345115	TBC1D9
Caudal Regression Syndrome	1/8	0.43951305661952944	0.7103328926914546	0	0	1.7908309455587392	1.4722203696345115	VANGL1
Central Nervous System Sensitization	1/8	0.43951305661952944	0.7102161000422124	0	0	1.7908309455587392	1.4722203696345115	MAPK1
Cerebellar vermis atrophy	1/8	0.43951305661952944	0.7100993457926574	0	0	1.7908309455587392	1.4722203696345115	PEX16
Choroidal and/or chorioretinal disorder	1/8	0.43951305661952944	0.7099826299238552	0	0	1.7908309455587392	1.4722203696345115	FZD4
Chromosome 21 monosomy	1/8	0.43951305661952944	0.7098659524168833	0	0	1.7908309455587392	1.4722203696345115	APP
Chronic noninfectious lymphadenopathy	1/8	0.43951305661952944	0.709749313252832	0	0	1.7908309455587392	1.4722203696345115	ABCA1
Chronic rhinosinusitis with nasal polyps	1/8	0.43951305661952944	0.7096327124128036	0	0	1.7908309455587392	1.4722203696345115	PDCD1
Clastothrix	1/8	0.43951305661952944	0.7095161498779131	0	0	1.7908309455587392	1.4722203696345115	ERCC2
Claudication (finding)	1/8	0.43951305661952944	0.7093996256292882	0	0	1.7908309455587392	1.4722203696345115	HLA-DRB1
Cleft palate and bilateral cleft lip	1/8	0.43951305661952944	0.7092831396480682	0	0	1.7908309455587392	1.4722203696345115	CDH1
Common ventricle	1/8	0.43951305661952944	0.7091666919154056	0	0	1.7908309455587392	1.4722203696345115	APOE
Compensated liver disease	1/8	0.43951305661952944	0.7090502824124647	0	0	1.7908309455587392	1.4722203696345115	HFE
Congenital absence of lung	1/8	0.43951305661952944	0.7089339111204227	0	0	1.7908309455587392	1.4722203696345115	RAB4A
