Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pituitary growth hormone cell adenoma	1/9	0.4520842502878205	0.836581436985257	0	0	1.7186560109993985	1.3644181869504353	CDKN2B
Pneumocystis Infections	1/9	0.4520842502878205	0.8364239480099208	0	0	1.7186560109993985	1.3644181869504353	WAS
Pneumonia due to Klebsiella pneumoniae	1/9	0.4520842502878205	0.8362665183189723	0	0	1.7186560109993985	1.3644181869504353	ABCC8
Polyglobulia	1/9	0.4520842502878205	0.8361091478789423	0	0	1.7186560109993985	1.3644181869504353	SLC30A10
Porokeratosis of Mibelli	1/9	0.4520842502878205	0.8359518366563875	0	0	1.7186560109993985	1.3644181869504353	FDPS
Precursor B-lymphoblastic lymphoma/leukemia	1/9	0.4520842502878205	0.8357945846178894	0	0	1.7186560109993985	1.3644181869504353	PARP1
Premature hardening of arteries	1/9	0.4520842502878205	0.8356373917300545	0	0	1.7186560109993985	1.3644181869504353	LMNA
Premature tooth eruption	1/9	0.4520842502878205	0.8354802579595147	0	0	1.7186560109993985	1.3644181869504353	LMNA
proliferative nephritis unspecified	1/9	0.4520842502878205	0.8353231832729272	0	0	1.7186560109993985	1.3644181869504353	ACE
Psychomotor Impairment	1/9	0.4520842502878205	0.8351661676369736	0	0	1.7186560109993985	1.3644181869504353	CRH
Renal phosphate wasting	1/9	0.4520842502878205	0.8350092110183611	0	0	1.7186560109993985	1.3644181869504353	ENPP1
Short Sleeper Syndrome	1/9	0.4520842502878205	0.8348523133838218	0	0	1.7186560109993985	1.3644181869504353	SLC6A3
Situs ambiguous	1/9	0.4520842502878205	0.8346954747001126	0	0	1.7186560109993985	1.3644181869504353	NODAL
Spinal Diseases	1/9	0.4520842502878205	0.8345386949340157	0	0	1.7186560109993985	1.3644181869504353	PENK
Status Asthmaticus	1/9	0.4520842502878205	0.8343819740523379	0	0	1.7186560109993985	1.3644181869504353	ADRB2
Subcortical Band Heterotopia	1/9	0.4520842502878205	0.8342253120219113	0	0	1.7186560109993985	1.3644181869504353	SYBU
Symphysis Pubis Dysfunction	1/9	0.4520842502878205	0.8340687088095926	0	0	1.7186560109993985	1.3644181869504353	LRRK2
Symptomatic Myoclonic Epilepsy	1/9	0.4520842502878205	0.8339121643822635	0	0	1.7186560109993985	1.3644181869504353	SCN1A
Tendinitis	1/9	0.4520842502878205	0.8337556787068305	0	0	1.7186560109993985	1.3644181869504353	SIRT1
Thick skull bones	1/9	0.4520842502878205	0.8335992517502251	0	0	1.7186560109993985	1.3644181869504353	CA2
THROMBOCYTOPENIA 2 (disorder)	1/9	0.4520842502878205	0.8334428834794034	0	0	1.7186560109993985	1.3644181869504353	SLC3A2
Tophus	1/9	0.4520842502878205	0.8332865738613465	0	0	1.7186560109993985	1.3644181869504353	SLC2A9
Type 2 muscle fiber atrophy	1/9	0.4520842502878205	0.8331303228630601	0	0	1.7186560109993985	1.3644181869504353	CHAT
Ulnar claw	1/9	0.4520842502878205	0.8329741304515748	0	0	1.7186560109993985	1.3644181869504353	PRX
Undetectable light- and dark-adapted electroretinogram	1/9	0.4520842502878205	0.8328179965939456	0	0	1.7186560109993985	1.3644181869504353	IMPDH1
Undifferentiated Neuroblastoma	1/9	0.4520842502878205	0.8326619212572526	0	0	1.7186560109993985	1.3644181869504353	FXN
vascular ischemia	1/9	0.4520842502878205	0.8325059044086003	0	0	1.7186560109993985	1.3644181869504353	PRKACG
Vasculitic neuropathy	1/9	0.4520842502878205	0.8323499460151179	0	0	1.7186560109993985	1.3644181869504353	PGF
Vulvar Vestibulitis	1/9	0.4520842502878205	0.8321940460439595	0	0	1.7186560109993985	1.3644181869504353	GCH1
Wasting Syndrome	1/9	0.4520842502878205	0.8320382044623033	0	0	1.7186560109993985	1.3644181869504353	DMD
Thymoma	14/205	0.45578650755200073	0.8386949627824496	0	0	1.0563446701752401	0.8300025050543041	MPST;RYR2;GSK3B;CIITA;CDKN2A;MGMT;AQP4;SLC3A2;HMGB1;MB;VIP;GAPDH;MET;HLA-DQA1
liposarcoma	9/129	0.45645613582565137	0.8397699181756836	0	0	1.0791560999298548	0.8463418459709781	TOP2A;MYOCD;ABCB1;CDKN2A;HMBS;NF1;ATP2A2;CALR;IGF2BP2
Kyphoscoliosis deformity of spine	6/84	0.461747535709566	0.8493458321081068	0	0	1.1048502927853276	0.8537586971239784	AIMP1;SPART;PRX;LMNA;SLC1A2;MAPT
Late tooth eruption	6/84	0.461747535709566	0.8491868976335357	0	0	1.1048502927853276	0.8537586971239784	PDE4D;LMNA;IDS;ENPP1;SLC39A13;SLC29A3
Sloping forehead	6/84	0.461747535709566	0.8490280226293011	0	0	1.1048502927853276	0.8537586971239784	CPT2;SLC25A19;NDE1;ABCC9;PCNT;CIT
Soft Tissue Neoplasms	6/84	0.461747535709566	0.8488692070620304	0	0	1.1048502927853276	0.8537586971239784	ABCB1;CDKN2A;IDH1;NF1;IGF2BP2;MET
Crohn Disease	60/912	0.46318539807427683	0.851353299471478	0	0	1.0176252696706964	0.78319277612194	PUS10;TPMT;MPG;LRRK2;MTR;ADRA1D;HMGB1;PARK7;PANX1;ADORA3;HNF4A;CHEK2;LAMP2;LBP;NOS1;NUDT15;NSF;ARSA;ENTPD1;S100A1;AMT;TAP1;CDKAL1;HNF1A;NGF;SLC22A23;PKM;BPI;IDO2;PPARA;GAPDH;HLA-DQB1;ABCG2;CRP;SLC22A4;ABCB1;SLC22A5;POLDIP2;SLC22A1;SLC3A2;TYMS;GRK5;KCNN1;APOE;DRD2;TCF7L2;ACE;NOS2;NOS3;IDH1;MTHFR;S100B;AGT;NF1;HLA-DRA;VIM;HLA-DRB3;VIP;ITPA;SLC28A3
Creatinine measurement, serum (procedure)	5/69	0.4635009579020269	0.8517740116419447	0	0	1.120862615869173	0.8618837523199874	SLC7A9;KCNQ1;SLC22A2;PRKAG2;INO80
Bowed and upward slanting eyebrows	5/69	0.4635009579020269	0.8516147717818507	0	0	1.120862615869173	0.8618837523199874	CLP1;ABCC9;NELFA;CPLX1;SMARCA2
Diphtheria	5/69	0.4635009579020269	0.8514555914506766	0	0	1.120862615869173	0.8618837523199874	MOG;SLC35D3;TOX;HCRT;EEF2
Highly arched eyebrow	5/69	0.4635009579020269	0.8512964706150477	0	0	1.120862615869173	0.8618837523199874	CLP1;ABCC9;NELFA;CPLX1;SMARCA2
Congenital ichthyosis	4/54	0.4651033555864491	0.8540799287562821	0	0	1.145770673999599	0.8770824416541831	SLC27A1;GJB2;DMD;SLC27A4
Signs and Symptoms, Respiratory	2/24	0.46544540603316326	0.8545483748354061	0	0	1.2889920082495487	0.9857701333015705	CRP;REN
Abnormality of the pharynx	2/24	0.46544540603316326	0.8543887655012942	0	0	1.2889920082495487	0.9857701333015705	PARN;COMT
Aplasia/Hypoplasia of the skin	2/24	0.46544540603316326	0.8542292157785114	0	0	1.2889920082495487	0.9857701333015705	PARN;SLC29A3
Asymptomatic human immunodeficiency virus infection	2/24	0.46544540603316326	0.8540697256336686	0	0	1.2889920082495487	0.9857701333015705	TPPP;S100B
bilateral breast cancer	2/24	0.46544540603316326	0.8539102950334009	0	0	1.2889920082495487	0.9857701333015705	CHEK2;DRD2
Cellular immunodeficiency	2/24	0.46544540603316326	0.8537509239443689	0	0	1.2889920082495487	0.9857701333015705	HELLS;PARN
Colonic Diseases	2/24	0.46544540603316326	0.8535916123332579	0	0	1.2889920082495487	0.9857701333015705	SLC22A4;ODC1
Dupuytren's Disease	2/24	0.46544540603316326	0.8534323601667777	0	0	1.2889920082495487	0.9857701333015705	POLDIP2;MB
Erectile abnormalities	2/24	0.46544540603316326	0.8532731674116636	0	0	1.2889920082495487	0.9857701333015705	NSMF;NDP
Fetal overgrowth	2/24	0.46544540603316326	0.8531140340346752	0	0	1.2889920082495487	0.9857701333015705	KCNQ1;NF1
Generalized overgrowth	2/24	0.46544540603316326	0.8529549600025972	0	0	1.2889920082495487	0.9857701333015705	KCNQ1;NF1
Lens dislocation	2/24	0.46544540603316326	0.8527959452822388	0	0	1.2889920082495487	0.9857701333015705	TAP2;TAP1
Ostium secundum atrial septal defect	2/24	0.46544540603316326	0.8526369898404341	0	0	1.2889920082495487	0.9857701333015705	G6PC3;NF1
Overgrowth	2/24	0.46544540603316326	0.8524780936440419	0	0	1.2889920082495487	0.9857701333015705	KCNQ1;NF1
Precursor T-cell lymphoblastic lymphoma	2/24	0.46544540603316326	0.8523192566599458	0	0	1.2889920082495487	0.9857701333015705	SLC3A2;OLIG2
Profound global developmental delay	2/24	0.46544540603316326	0.8521604788550537	0	0	1.2889920082495487	0.9857701333015705	OPA1;NDE1
Steatorrhea	2/24	0.46544540603316326	0.8520017601962989	0	0	1.2889920082495487	0.9857701333015705	COX4I2;EIF2AK3
Uterine Neoplasms	2/24	0.46544540603316326	0.8518431006506385	0	0	1.2889920082495487	0.9857701333015705	KCNH2;HPRT1
Adenocarcinoma of rectum	3/39	0.4662051896107571	0.8530747725739193	0	0	1.1898387768457375	0.9080009765199974	ABCC4;ENTPD1;TYMS
Growth Disorders	3/39	0.4662051896107571	0.8529159723556442	0	0	1.1898387768457375	0.9080009765199974	ACHE;IDH2;ATP7A
Short toe	3/39	0.4662051896107571	0.852757231247817	0	0	1.1898387768457375	0.9080009765199974	PDE4D;HBA2;HBA1
Small nose	12/176	0.467459919481615	0.8548932059295333	0	0	1.054629824931449	0.8019844628326379	ATP6V1A;DPM2;KCNJ11;CLP1;ABCC8;PUS1;PDE4D;ADNP;AVP;DCPS;GCK;INS
Oral Cavity Carcinoma	7/100	0.47055781441103345	0.8603985488430953	0	0	1.0827532869296213	0.8162188927915396	APP;ABCB1;ALDH2;CDKN2A;PPIG;SOD2;SLC6A4
Hydrocephalus	17/253	0.4707056177874332	0.8605087075176514	0	0	1.0393453347150512	0.7831699865559358	IDUA;DCDC2;AQP4;HBA2;HBA1;PSEN1;HMGB1;ADD1;AQP1;GFAP;GALC;COL4A1;OGDH;NF1;IDS;PPARA;NES
Hematopoietic Neoplasms	13/192	0.472883138561036	0.8643287122517874	0	0	1.0473060067027584	0.7843347842382092	ABCC1;ABCB1;CDKN2A;WAS;SLC3A2;DCK;DPP4;SPN;FES;HNF4A;REL;MET;ABCG2
Malignant tumor of cervix	58/884	0.4731438133032676	0.864644365404335	0	0	1.014862486133129	0.7594783207264095	EPO;OGG1;MTR;ADM;COMT;AQP1;PYCARD;ATIC;SLN;SCN1A;PARP1;TAP2;TAP1;CYBA;SDHA;SIRT1;DCK;SIRT2;KIN;PKM;NDUFS6;CAT;CRH;TIMELESS;MAL;PPARA;GAPDH;MET;HLA-DQB1;MCM2;ABCG2;SLC22A3;ABCB1;MVP;ACACB;SLC9A1;NEUROD1;SLC25A26;BAG1;CKB;BID;ABCF2;HLA-DQA1;RTRAF;GINS1;ACE;BDNF;CDKN2A;MGMT;MTHFR;AGT;GJB1;SLC6A8;PIN1;CALR;VIM;NES;HCN1
Chromosome 8, trisomy	5/70	0.47619857638467367	0.8700649951122091	0	0	1.1048502927853276	0.8197108987584112	GYPA;IDH1;IDH2;CD38;ADA
Knee joint valgus deformity	5/70	0.47619857638467367	0.8699032729941585	0	0	1.1048502927853276	0.8197108987584112	CPT2;CA2;IDUA;EIF2AK3;ATP7A
Respiratory Tract Infections	5/70	0.47619857638467367	0.8697416109846818	0	0	1.1048502927853276	0.8197108987584112	TREX1;IDS;GLRX;COMT;NGF
Squamous cell carcinoma of oropharynx	5/70	0.47619857638467367	0.8695800090502737	0	0	1.1048502927853276	0.8197108987584112	CDKN2A;MGMT;OGG1;MYOF;MET
Adult T-Cell Lymphoma/Leukemia	33/500	0.47700421955012845	0.8708893683333945	0	0	1.0208816705336428	0.7556871798862822	CRP;ABCB1;MVP;SLC2A1;THUMPD1;TXN;ENO2;SPN;DPP4;TSPO;CD38;PDE4A;TPPP;NOS1;SNCA;CDKN2B;ABCC1;NOS2;CDKN2A;S100A1;MTHFR;MRPL28;S100B;SIRT1;MTAP;CAT;TXNIP;POT1;VIM;SLC29A1;ASPA;MET;LAT
Lymphoma, Diffuse	4/55	0.47946184696590094	0.8752137875150212	0	0	1.124938479926879	0.8269321028709009	CHEK2;FPGS;MTHFR;TYMS
Anophthalmos	4/55	0.47946184696590094	0.8750512594207751	0	0	1.124938479926879	0.8269321028709009	COL4A1;AVP;NDP;SLC39A4
Crohn's disease of the ileum	4/55	0.47946184696590094	0.8748887916785878	0	0	1.124938479926879	0.8269321028709009	CRP;TCF7L2;MTHFR;PPARA
Lymphocytic Choriomeningitis	4/55	0.47946184696590094	0.8747263842548495	0	0	1.124938479926879	0.8269321028709009	RPAIN;WAS;ADAR;MBP
Hematological Disease	10/147	0.48102812907330594	0.8774210194009746	0	0	1.0522383740812644	0.7700591149458933	ALAD;CDKN2B;ABCB1;XK;CYBB;MTHFR;TSPO;SLC4A1;MTR;CKB
Neoplasm Recurrence, Local	3/40	0.483110977546552	0.8810567243138826	0	0	1.160092807424594	0.8439778242979967	IDH1;IDH2;TYMS
Chemical Carcinogenesis	3/40	0.483110977546552	0.8808932629550118	0	0	1.160092807424594	0.8439778242979967	CDKN2A;MGMT;PPIG
Congenital omphalocele	3/40	0.483110977546552	0.8807298622384555	0	0	1.160092807424594	0.8439778242979967	GJB2;KCNQ1;MTHFR
Fibrodysplasia Ossificans Progressiva	3/40	0.483110977546552	0.8805665221304736	0	0	1.160092807424594	0.8439778242979967	POLDIP2;ENO2;ASPA
Hereditary Nonpolyposis Colorectal Neoplasms	3/40	0.483110977546552	0.8804032425973509	0	0	1.160092807424594	0.8439778242979967	APP;CHEK2;COMT
Osteoarthritis of the hand	3/40	0.483110977546552	0.8802400236053973	0	0	1.160092807424594	0.8439778242979967	CRP;DIO2;ENPP1
Polyglandular Type I Autoimmune Syndrome	3/40	0.483110977546552	0.8800768651209478	0	0	1.160092807424594	0.8439778242979967	PFKL;TH;DLAT
Postnatal growth retardation	6/86	0.48468686681079814	0.8827840116783774	0	0	1.0791560999298548	0.7815812140491258	ATP6V1A;KCNJ6;ARG1;LMNA;SLC4A1;PCNT
Human T-cell lymphotrophic virus, type I [HTLV-I]	2/25	0.48702575114868674	0.8868795779672582	0	0	1.237432327919567	0.8902561858567248	CDKN2A;TXN
Bernard-Soulier Syndrome	2/25	0.48702575114868674	0.8867152801573348	0	0	1.237432327919567	0.8902561858567248	PRNP;ABCB6
Diabetic foot ulcer	2/25	0.48702575114868674	0.8865510432097228	0	0	1.237432327919567	0.8902561858567248	NTS;CAMP
Enterocolitis	2/25	0.48702575114868674	0.8863868670906099	0	0	1.237432327919567	0.8902561858567248	SLC22A4;STX2
Globe of eye large	2/25	0.48702575114868674	0.8862227517662087	0	0	1.237432327919567	0.8902561858567248	KCNJ6;KCNJ1
Lymphomatoid Papulosis	2/25	0.48702575114868674	0.886058697202757	0	0	1.237432327919567	0.8902561858567248	INS;HLA-DQB1
Malignant neoplasm of penis	2/25	0.48702575114868674	0.8858947033665173	0	0	1.237432327919567	0.8902561858567248	CDKN2A;MGMT
Poor head control	2/25	0.48702575114868674	0.8857307702237774	0	0	1.237432327919567	0.8902561858567248	TREX1;LMNA
Prematurely aged appearance	2/25	0.48702575114868674	0.8855668977408497	0	0	1.237432327919567	0.8902561858567248	PCNT;SLC25A24
Pseudohypoparathyroidism	2/25	0.48702575114868674	0.885403085884072	0	0	1.237432327919567	0.8902561858567248	PDE4D;TRH
Pulmonary Sclerosing Hemangioma	2/25	0.48702575114868674	0.8852393346198064	0	0	1.237432327919567	0.8902561858567248	S100A1;S100B
Steroid resistant nephrotic syndrome of childhood	2/25	0.48702575114868674	0.8850756439144403	0	0	1.237432327919567	0.8902561858567248	ABCB1;ACE
Uroureter	2/25	0.48702575114868674	0.8849120137343859	0	0	1.237432327919567	0.8902561858567248	WFS1;LMOD1
Uterine Carcinosarcoma	2/25	0.48702575114868674	0.88474844404608	0	0	1.237432327919567	0.8902561858567248	POLE;NES
CEROID LIPOFUSCINOSIS, NEURONAL, 6	1/10	0.48752287935908073	0.8854878688488348	0	0	1.5467904098994587	1.111242161835856	GSK3B
Congenital secretory diarrhea, sodium type (disorder)	1/10	0.48752287935908073	0.8853242532041843	0	0	1.5467904098994587	1.111242161835856	SLC9A1
COPPER TOXICOSIS, IDIOPATHIC	1/10	0.48752287935908073	0.885160698012386	0	0	1.5467904098994587	1.111242161835856	ABCC8
Dystonia, Secondary	1/10	0.48752287935908073	0.8849972032399418	0	0	1.5467904098994587	1.111242161835856	GCH1
FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED	1/10	0.48752287935908073	0.8848337688533786	0	0	1.5467904098994587	1.111242161835856	TARDBP
HEMIHYPERPLASIA, ISOLATED	1/10	0.48752287935908073	0.8846703948192476	0	0	1.5467904098994587	1.111242161835856	IDUA
Hyperferritinemia, hereditary, with congenital cataracts	1/10	0.48752287935908073	0.884507081104125	0	0	1.5467904098994587	1.111242161835856	CP
Ocular albinism, type I	1/10	0.48752287935908073	0.8843438276746115	0	0	1.5467904098994587	1.111242161835856	SLC24A5
Porphyria, Erythropoietic	1/10	0.48752287935908073	0.8841806344973325	0	0	1.5467904098994587	1.111242161835856	HMBS
PSEUDOHYPOALDOSTERONISM, TYPE IID	1/10	0.48752287935908073	0.8840175015389382	0	0	1.5467904098994587	1.111242161835856	WNK4
Schizoaffective disorder, bipolar type	1/10	0.48752287935908073	0.8838544287661032	0	0	1.5467904098994587	1.111242161835856	DISC1
Thrombocytosis, Autosomal Dominant	1/10	0.48752287935908073	0.8836914161455266	0	0	1.5467904098994587	1.111242161835856	CALR
Vasculitis, Leukocytoclastic, Cutaneous	1/10	0.48752287935908073	0.8835284636439323	0	0	1.5467904098994587	1.111242161835856	CFI
Abnormality of the cranial nerves	1/10	0.48752287935908073	0.8833655712280688	0	0	1.5467904098994587	1.111242161835856	SLC29A3
Accessory spleen	1/10	0.48752287935908073	0.8832027388647088	0	0	1.5467904098994587	1.111242161835856	CPLX1
Adult-Onset Dystonias	1/10	0.48752287935908073	0.8830399665206496	0	0	1.5467904098994587	1.111242161835856	BDNF
Adult onset autosomal dominant leukodystrophy	1/10	0.48752287935908073	0.8828772541627133	0	0	1.5467904098994587	1.111242161835856	SLC22A1
Asymptomatic bacteriuria	1/10	0.48752287935908073	0.882714601757746	0	0	1.5467904098994587	1.111242161835856	AMBP
Benign recurrent intrahepatic cholestasis	1/10	0.48752287935908073	0.8825520092726183	0	0	1.5467904098994587	1.111242161835856	ABCB11
Bile Duct Neoplasms	1/10	0.48752287935908073	0.8823894766742256	0	0	1.5467904098994587	1.111242161835856	APOE
Bladder Adenocarcinoma	1/10	0.48752287935908073	0.8822270039294873	0	0	1.5467904098994587	1.111242161835856	CDKN2A
Brachyonychia	1/10	0.48752287935908073	0.8820645910053471	0	0	1.5467904098994587	1.111242161835856	LMNA
Bundle-Branch Block	1/10	0.48752287935908073	0.8819022378687733	0	0	1.5467904098994587	1.111242161835856	SCN1B
Burn injury	1/10	0.48752287935908073	0.8817399444867584	0	0	1.5467904098994587	1.111242161835856	NOS2
Carpal bone hypoplasia	1/10	0.48752287935908073	0.8815777108263193	0	0	1.5467904098994587	1.111242161835856	EIF2AK3
Chronic idiopathic neutropenia	1/10	0.48752287935908073	0.8814155368544969	0	0	1.5467904098994587	1.111242161835856	HMGB1
Chronic idiopathic pulmonary fibrosis	1/10	0.48752287935908073	0.8812534225383567	0	0	1.5467904098994587	1.111242161835856	SLC2A10
Congenital ectopic pupil	1/10	0.48752287935908073	0.8810913678449881	0	0	1.5467904098994587	1.111242161835856	CPLX1
Congenital goiter	1/10	0.48752287935908073	0.880929372741505	0	0	1.5467904098994587	1.111242161835856	ACHE
Congenital Hand Deformities	1/10	0.48752287935908073	0.880767437195045	0	0	1.5467904098994587	1.111242161835856	LMNA
Congenital hypoplasia	1/10	0.48752287935908073	0.8806055611727707	0	0	1.5467904098994587	1.111242161835856	XDH
COPD exacerbation	1/10	0.48752287935908073	0.8804437446418679	0	0	1.5467904098994587	1.111242161835856	ADRB2
Deformity of spine	1/10	0.48752287935908073	0.8802819875695471	0	0	1.5467904098994587	1.111242161835856	GCH1
Dextrocardia	1/10	0.48752287935908073	0.8801202899230428	0	0	1.5467904098994587	1.111242161835856	NODAL
Diarrhea-associated hemolytic uremic syndrome	1/10	0.48752287935908073	0.8799586516696134	0	0	1.5467904098994587	1.111242161835856	STX2
Disorder of vein	1/10	0.48752287935908073	0.8797970727765415	0	0	1.5467904098994587	1.111242161835856	MTHFR
Dysgenesis of corpus callosum	1/10	0.48752287935908073	0.8796355532111337	0	0	1.5467904098994587	1.111242161835856	EARS2
Early-Onset Glaucoma	1/10	0.48752287935908073	0.8794740929407204	0	0	1.5467904098994587	1.111242161835856	MTMR2
Entropion	1/10	0.48752287935908073	0.8793126919326565	0	0	1.5467904098994587	1.111242161835856	LMNA
Enuresis	1/10	0.48752287935908073	0.8791513501543202	0	0	1.5467904098994587	1.111242161835856	KCNJ10
Erythrokeratodermia variabilis	1/10	0.48752287935908073	0.8789900675731142	0	0	1.5467904098994587	1.111242161835856	GJB3
Ewing's sarcoma of bone	1/10	0.48752287935908073	0.8788288441564647	0	0	1.5467904098994587	1.111242161835856	ABCC1
Facial paralysis	1/10	0.48752287935908073	0.8786676798718219	0	0	1.5467904098994587	1.111242161835856	COL4A1
Fatty Liver Disease	1/10	0.48752287935908073	0.8785065746866603	0	0	1.5467904098994587	1.111242161835856	SIRT6
Flattened epiphysis	1/10	0.48752287935908073	0.8783455285684776	0	0	1.5467904098994587	1.111242161835856	EIF2AK3
FRAXE Syndrome	1/10	0.48752287935908073	0.8781845414847956	0	0	1.5467904098994587	1.111242161835856	APP
Gangrene	1/10	0.48752287935908073	0.8780236134031602	0	0	1.5467904098994587	1.111242161835856	ACE
Generalized osteoporosis with pathologic fractures	1/10	0.48752287935908073	0.8778627442911405	0	0	1.5467904098994587	1.111242161835856	LMNA
Generalized periodontitis	1/10	0.48752287935908073	0.8777019341163299	0	0	1.5467904098994587	1.111242161835856	CAMP
Hand clenching	1/10	0.48752287935908073	0.8775411828463453	0	0	1.5467904098994587	1.111242161835856	CDK5
Hay-Wells syndrome	1/10	0.48752287935908073	0.8773804904488272	0	0	1.5467904098994587	1.111242161835856	DSP
Hereditary nephritis	1/10	0.48752287935908073	0.87721985689144	0	0	1.5467904098994587	1.111242161835856	ACE
Hereditary X-Linked Recessive Spastic Paraplegia	1/10	0.48752287935908073	0.8770592821418717	0	0	1.5467904098994587	1.111242161835856	PLP1
Hookworm Infections	1/10	0.48752287935908073	0.876898766167834	0	0	1.5467904098994587	1.111242161835856	BACE1
Hyperconvex fingernails	1/10	0.48752287935908073	0.8767383089370623	0	0	1.5467904098994587	1.111242161835856	CPLX1
Hyperlipoproteinemia Type IV	1/10	0.48752287935908073	0.8765779104173153	0	0	1.5467904098994587	1.111242161835856	APOA5
Idiopathic familial dystonia	1/10	0.48752287935908073	0.8764175705763756	0	0	1.5467904098994587	1.111242161835856	CACNA1A
Increased connective tissue	1/10	0.48752287935908073	0.8762572893820493	0	0	1.5467904098994587	1.111242161835856	DYSF
Infection by Leishmania braziliensis	1/10	0.48752287935908073	0.8760970668021659	0	0	1.5467904098994587	1.111242161835856	G6PD
Infections specific to perinatal period	1/10	0.48752287935908073	0.8759369028045787	0	0	1.5467904098994587	1.111242161835856	GFAP
Intestinal carcinoma	1/10	0.48752287935908073	0.8757767973571642	0	0	1.5467904098994587	1.111242161835856	HNF4A
