Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Autosomal Recessive Parkinsonism	3/34	0.4198681561786765	0.6953933668560891	0	0	1.277846402862376	1.1089336765936277	VPS13C;GBA;SLC30A10
Female infertility	3/34	0.4198681561786765	0.6952761986392642	0	0	1.277846402862376	1.1089336765936277	MAPK1;ADIPOR2;MAPK3
Left ventricular noncompaction cardiomyopathy	3/34	0.4198681561786765	0.6951590698996012	0	0	1.277846402862376	1.1089336765936277	LMNA;MUL1;SLC3A2
Oligodontia	3/34	0.4198681561786765	0.6950419806171522	0	0	1.277846402862376	1.1089336765936277	TGFA;IRF6;LRP6
Secondary malignant neoplasm of pancreas	3/34	0.4198681561786765	0.6949249307719826	0	0	1.277846402862376	1.1089336765936277	IGFBP1;MAP2K4;KRAS
Trigonocephaly	3/34	0.4198681561786765	0.6948079203441712	0	0	1.277846402862376	1.1089336765936277	RB1;KLHL7;BBS9
Winged scapula	3/34	0.4198681561786765	0.6946909493138101	0	0	1.277846402862376	1.1089336765936277	CUL7;FKRP;LMNA
Childhood Acute Lymphoblastic Leukemia	32/443	0.4215947589620197	0.6974302795958138	0	0	1.046122563065662	0.9035472649738995	RB1;HFE;ITGB2;MTTP;WBP1L;SLC3A2;ICAM1;C3;MAN2A1;LMNA;E2F4;ATG5;MBL2;RAG1;IL10;CDKN2B;ABCC2;CDKN2A;SLC11A2;XRCC3;TBC1D9;MLH1;TGFBR1;NFKB2;TGFBR2;MSH6;GJB2;IL6;FAT1;HLA-DRA;TLR6;HLA-DRB1
Epilepsies, Partial	4/48	0.4253458499049357	0.7035171681026098	0	0	1.2068549360366883	1.0316831722209945	ABCC2;CNR1;SLC2A1;TSC2
Synovial Cyst	4/48	0.4253458499049357	0.7033987906555119	0	0	1.2068549360366883	1.0316831722209945	GJB2;GJB3;MTTP;RAG1
Myeloid Leukemia	36/501	0.4264716656774673	0.7051419129000923	0	0	1.0406413819717553	0.8868443144402283	BECN1;CXCL9;ITGB2;PIK3CD;PPP1R3A;PIK3CB;ITGAL;IL2RG;PKD2;PIK3CG;ICAM1;GYS1;MAPK9;MAPK8;HNF4A;MAPK1;PIM3;SCYL1;IL10;CDKN2B;XRCC6;CDKN2A;IL18;MUL1;TBC1D9;NFKB1;NFKB2;IL6;PIK3CA;IL1B;CDH13;KRAS;TRIB1;TLR4;ATG2B;NFE2L2
Turner Syndrome	12/160	0.4266084625723991	0.7052494483030343	0	0	1.0861694424330195	0.9252954046575068	GHR;IQCB1;GH1;PTPN1;TG;MAP3K1;AGTR1;APOA1;KRAS;ACACA;HLA-DRB1;INS
Marijuana Abuse	5/62	0.42787434681925024	0.7072231887890332	0	0	1.1679241316484081	0.9914808211698439	ABCA1;SCARB1;GAL;CNR1;IL1B
Narrow forehead	5/62	0.42787434681925024	0.7071042677887324	0	0	1.1679241316484081	0.9914808211698439	MLXIPL;TBCK;PIGT;MAP2K2;PIGN
Reticulosarcoma	5/62	0.42787434681925024	0.706985386775318	0	0	1.1679241316484081	0.9914808211698439	IL10;GUCY2D;CDKN2A;CHEK2;HLA-DRB1
Machado-Joseph Disease	6/76	0.42899635606480246	0.708720152530657	0	0	1.143336255192652	0.9676133093238697	BECN1;CUL1;APOE;OPTN;SKP1;NFE2L2
Nonverbal	6/76	0.42899635606480246	0.7086010398999797	0	0	1.143336255192652	0.9676133093238697	IFIH1;PNPT1;PIGN;SLC2A1;VPS11;ST3GAL5
Venous Thrombosis	7/90	0.4293445022492584	0.7090569262486494	0	0	1.1263979403009092	0.9523645550535298	IL10;F7;FGG;HLA-B;PIGM;TLR4;SH2B3
46, XY female	2/21	0.43084178826203307	0.7114101302149295	0	0	1.3792627840419296	1.1613590384710812	MPZ;PMP22
Lymphoma, Follicular, Grade 2	2/21	0.43084178826203307	0.7112906257415187	0	0	1.3792627840419296	1.1613590384710812	TNFAIP3;MYD88
Lymphoma, Mixed-Cell, Follicular	2/21	0.43084178826203307	0.711171161410692	0	0	1.3792627840419296	1.1613590384710812	TNFAIP3;MYD88
Lymphoma, Small Cleaved-Cell, Follicular	2/21	0.43084178826203307	0.7110517372022268	0	0	1.3792627840419296	1.1613590384710812	TNFAIP3;MYD88
Absent eyelashes	2/21	0.43084178826203307	0.7109323530959135	0	0	1.3792627840419296	1.1613590384710812	GJB2;LMNA
Anaplastic Ependymoma	2/21	0.43084178826203307	0.7108130090715562	0	0	1.3792627840419296	1.1613590384710812	CDKN2A;MEN1
AORTIC VALVE DISEASE 2	2/21	0.43084178826203307	0.7106937051089729	0	0	1.3792627840419296	1.1613590384710812	TGFB1;TGFBR2
Aplasia of eyelashes	2/21	0.43084178826203307	0.7105744411879947	0	0	1.3792627840419296	1.1613590384710812	GJB2;LMNA
Arhinencephaly	2/21	0.43084178826203307	0.7104552172884665	0	0	1.3792627840419296	1.1613590384710812	FIG4;IFIH1
Failure of development of eyelashes	2/21	0.43084178826203307	0.7103360333902466	0	0	1.3792627840419296	1.1613590384710812	GJB2;LMNA
Fibrolamellar Hepatocellular Carcinoma	2/21	0.43084178826203307	0.710216889473207	0	0	1.3792627840419296	1.1613590384710812	PCSK1;CDH1
Helicobacter-associated gastritis	2/21	0.43084178826203307	0.710097785517233	0	0	1.3792627840419296	1.1613590384710812	CTSZ;TLR4
Hemiplegia	2/21	0.43084178826203307	0.7099787215022234	0	0	1.3792627840419296	1.1613590384710812	COL4A2;COL4A1
Heparin-induced thrombocytopenia	2/21	0.43084178826203307	0.7098596974080906	0	0	1.3792627840419296	1.1613590384710812	FCGR2A;HLA-DRA
Mild global developmental delay	2/21	0.43084178826203307	0.7097407132147604	0	0	1.3792627840419296	1.1613590384710812	KCNJ11;ABCC8
Mycosis fungoides/Sezary syndrome NOS	2/21	0.43084178826203307	0.709621768902172	0	0	1.3792627840419296	1.1613590384710812	CDKN2B;CDKN2A
Periapical Granuloma	2/21	0.43084178826203307	0.7095028644502782	0	0	1.3792627840419296	1.1613590384710812	IL1B;IL2RG
Severe diarrhea	2/21	0.43084178826203307	0.7093839998390452	0	0	1.3792627840419296	1.1613590384710812	ABCC2;CFH
Simple renal cyst	2/21	0.43084178826203307	0.7092651750484523	0	0	1.3792627840419296	1.1613590384710812	PRKD1;PKD2
Slow acetylator due to N-acetyltransferase enzyme variant	2/21	0.43084178826203307	0.7091463900584928	0	0	1.3792627840419296	1.1613590384710812	NPC1;HLA-DRB1
Urinary bladder sphincter dysfunction	2/21	0.43084178826203307	0.7090276448491729	0	0	1.3792627840419296	1.1613590384710812	GBE1;ABCD1
Drug Dependence	13/175	0.4339177577199338	0.713970152833	0	0	1.075824971552705	0.8982065497332957	SLC45A2;KLF12;INSR;SLC10A2;SLC2A13;PCDH15;LDLRAD3;GCG;GAL;CNR1;NCK2;CDH13;MAPK1
Amyloidosis, familial visceral	1/8	0.4358868928634065	0.7170901210347437	0	0	1.8102824040550325	1.5032087062388848	APOA1
Amyloidosis, Primary Cutaneous	1/8	0.4358868928634065	0.7169701059517253	0	0	1.8102824040550325	1.5032087062388848	APOE
ARTHROGRYPOSIS, DISTAL, TYPE 1	1/8	0.4358868928634065	0.7168501310343973	0	0	1.8102824040550325	1.5032087062388848	FBN2
Bronchiolitis, Viral	1/8	0.4358868928634065	0.7167301962625997	0	0	1.8102824040550325	1.5032087062388848	NFKB1
CARDIOMYOPATHY, DILATED, 1S	1/8	0.4358868928634065	0.7166103016161858	0	0	1.8102824040550325	1.5032087062388848	LMNA
Cerebellar Ataxia, Early Onset	1/8	0.4358868928634065	0.7164904470750223	0	0	1.8102824040550325	1.5032087062388848	SIL1
Ehlers-Danlos Syndrome, Type IV	1/8	0.4358868928634065	0.7163706326189897	0	0	1.8102824040550325	1.5032087062388848	SLC39A13
Epispadias, male (disorder)	1/8	0.4358868928634065	0.7162508582279817	0	0	1.8102824040550325	1.5032087062388848	EVC2
Eye Diseases, Hereditary	1/8	0.4358868928634065	0.7161311238819055	0	0	1.8102824040550325	1.5032087062388848	INPP5E
Hallucinations, Auditory	1/8	0.4358868928634065	0.7160114295606816	0	0	1.8102824040550325	1.5032087062388848	CLN6
Hypergonadotropic Ovarian Failure, X-Linked	1/8	0.4358868928634065	0.7158917752442444	0	0	1.8102824040550325	1.5032087062388848	NFE2L2
MIGRAINE, FAMILIAL HEMIPLEGIC, 2	1/8	0.4358868928634065	0.7157721609125411	0	0	1.8102824040550325	1.5032087062388848	DPEP1
PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS	1/8	0.4358868928634065	0.7156525865455327	0	0	1.8102824040550325	1.5032087062388848	CCL2
Skin Diseases, Bullous	1/8	0.4358868928634065	0.7155330521231933	0	0	1.8102824040550325	1.5032087062388848	HLA-B
stage, bladder cancer	1/8	0.4358868928634065	0.7154135576255107	0	0	1.8102824040550325	1.5032087062388848	TGFB1
Thanatophoric dysplasia, type 2	1/8	0.4358868928634065	0.715294103032486	0	0	1.8102824040550325	1.5032087062388848	LMAN1
Vasospasm, Intracranial	1/8	0.4358868928634065	0.7151746883241333	0	0	1.8102824040550325	1.5032087062388848	CCL2
VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1	1/8	0.4358868928634065	0.7150553134804805	0	0	1.8102824040550325	1.5032087062388848	LMAN1
Abnormal vertebral ossification	1/8	0.4358868928634065	0.7149359784815685	0	0	1.8102824040550325	1.5032087062388848	HSPG2
Abnormality of amino acid metabolism	1/8	0.4358868928634065	0.7148166833074517	0	0	1.8102824040550325	1.5032087062388848	ERCC2
Abnormality of the antitragus	1/8	0.4358868928634065	0.7146974279381979	0	0	1.8102824040550325	1.5032087062388848	PNPLA6
Abnormality of the menstrual cycle	1/8	0.4358868928634065	0.714578212353888	0	0	1.8102824040550325	1.5032087062388848	ATP7B
Abnormality of the mitochondrion	1/8	0.4358868928634065	0.7144590365346162	0	0	1.8102824040550325	1.5032087062388848	SLC25A3
Abnormality of the thymus	1/8	0.4358868928634065	0.71433990046049	0	0	1.8102824040550325	1.5032087062388848	EPG5
Acute and chronic colitis	1/8	0.4358868928634065	0.7142208041116302	0	0	1.8102824040550325	1.5032087062388848	RAG2
acute aortic dissection	1/8	0.4358868928634065	0.7141017474681711	0	0	1.8102824040550325	1.5032087062388848	IL6
Acute encephalopathy	1/8	0.4358868928634065	0.7139827305102597	0	0	1.8102824040550325	1.5032087062388848	SLC22A5
Acute Q fever	1/8	0.4358868928634065	0.7138637532180567	0	0	1.8102824040550325	1.5032087062388848	LDLR
Alpha-Sarcoglycanopathies	1/8	0.4358868928634065	0.7137448155717359	0	0	1.8102824040550325	1.5032087062388848	FKRP
Alternating hemiplegia of childhood	1/8	0.4358868928634065	0.713625917551484	0	0	1.8102824040550325	1.5032087062388848	SLC2A1
Alzheimer Disease 12	1/8	0.4358868928634065	0.7135070591375015	0	0	1.8102824040550325	1.5032087062388848	BCKDHB
Ankyloblepharon	1/8	0.4358868928634065	0.7133882403100014	0	0	1.8102824040550325	1.5032087062388848	IRF6
Anterior rib cupping	1/8	0.4358868928634065	0.7132694610492105	0	0	1.8102824040550325	1.5032087062388848	SLC35D1
Athyroidal hypothyroidism	1/8	0.4358868928634065	0.7131507213353685	0	0	1.8102824040550325	1.5032087062388848	SLC26A4
Auriculo-condylar syndrome	1/8	0.4358868928634065	0.7130320211487281	0	0	1.8102824040550325	1.5032087062388848	GNAI3
Autosomal Recessive Chronic Granulomatous Disease	1/8	0.4358868928634065	0.7129133604695554	0	0	1.8102824040550325	1.5032087062388848	NCF2
Birdshot chorioretinopathy	1/8	0.4358868928634065	0.7127947392781295	0	0	1.8102824040550325	1.5032087062388848	HLA-DRB1
Blastocyst Disintegration	1/8	0.4358868928634065	0.7126761575547427	0	0	1.8102824040550325	1.5032087062388848	SLC31A1
Brachyturricephaly	1/8	0.4358868928634065	0.7125576152797003	0	0	1.8102824040550325	1.5032087062388848	PEX1
Branchio-Oculo-Facial Syndrome	1/8	0.4358868928634065	0.7124391124333209	0	0	1.8102824040550325	1.5032087062388848	IRF6
Cap Myopathy	1/8	0.4358868928634065	0.712320648995936	0	0	1.8102824040550325	1.5032087062388848	SELENON
Cardiac Carcinoma	1/8	0.4358868928634065	0.71220222494789	0	0	1.8102824040550325	1.5032087062388848	TBC1D9
Caudal Regression Syndrome	1/8	0.4358868928634065	0.712083840269541	0	0	1.8102824040550325	1.5032087062388848	VANGL1
Central Nervous System Sensitization	1/8	0.4358868928634065	0.7119654949412595	0	0	1.8102824040550325	1.5032087062388848	MAPK1
Cerebellar vermis atrophy	1/8	0.4358868928634065	0.7118471889434295	0	0	1.8102824040550325	1.5032087062388848	PEX16
Choroidal and/or chorioretinal disorder	1/8	0.4358868928634065	0.7117289222564477	0	0	1.8102824040550325	1.5032087062388848	FZD4
Chromosome 21 monosomy	1/8	0.4358868928634065	0.711610694860724	0	0	1.8102824040550325	1.5032087062388848	APP
Chronic noninfectious lymphadenopathy	1/8	0.4358868928634065	0.7114925067366814	0	0	1.8102824040550325	1.5032087062388848	ABCA1
Chronic rhinosinusitis with nasal polyps	1/8	0.4358868928634065	0.7113743578647557	0	0	1.8102824040550325	1.5032087062388848	PDCD1
Clastothrix	1/8	0.4358868928634065	0.7112562482253957	0	0	1.8102824040550325	1.5032087062388848	ERCC2
Claudication (finding)	1/8	0.4358868928634065	0.7111381777990635	0	0	1.8102824040550325	1.5032087062388848	HLA-DRB1
Cleft palate and bilateral cleft lip	1/8	0.4358868928634065	0.7110201465662338	0	0	1.8102824040550325	1.5032087062388848	CDH1
Common ventricle	1/8	0.4358868928634065	0.7109021545073944	0	0	1.8102824040550325	1.5032087062388848	APOE
Compensated liver disease	1/8	0.4358868928634065	0.710784201603046	0	0	1.8102824040550325	1.5032087062388848	HFE
Congenital absence of lung	1/8	0.4358868928634065	0.7106662878337024	0	0	1.8102824040550325	1.5032087062388848	RAB4A
Congenital anomaly of anterior segment of eye	1/8	0.4358868928634065	0.7105484131798903	0	0	1.8102824040550325	1.5032087062388848	FOXC2
COWDEN-LIKE SYNDROME (disorder)	1/8	0.4358868928634065	0.710430577622149	0	0	1.8102824040550325	1.5032087062388848	PIK3CA
Cranial asymmetry	1/8	0.4358868928634065	0.7103127811410311	0	0	1.8102824040550325	1.5032087062388848	KRAS
Cryptogenic Infantile Spasms	1/8	0.4358868928634065	0.7101950237171019	0	0	1.8102824040550325	1.5032087062388848	TSC2
Cryptophthalmos	1/8	0.4358868928634065	0.7100773053309396	0	0	1.8102824040550325	1.5032087062388848	TMEM98
Cytomegalovirus encephalitis	1/8	0.4358868928634065	0.7099596259631353	0	0	1.8102824040550325	1.5032087062388848	CCL2
Defective DNA repair after ultraviolet radiation damage	1/8	0.4358868928634065	0.709841985594293	0	0	1.8102824040550325	1.5032087062388848	ERCC2
Deficiency of testosterone biosynthesis	1/8	0.4358868928634065	0.7097243842050296	0	0	1.8102824040550325	1.5032087062388848	IL6
delta beta^0^ Thalassemia	1/8	0.4358868928634065	0.7096068217759746	0	0	1.8102824040550325	1.5032087062388848	HBA1
Dental White Spot	1/8	0.4358868928634065	0.7094892982877705	0	0	1.8102824040550325	1.5032087062388848	MAPK1
Disorder of lymph node	1/8	0.4358868928634065	0.7093718137210727	0	0	1.8102824040550325	1.5032087062388848	E2F4
Drooping upper lip	1/8	0.4358868928634065	0.7092543680565494	0	0	1.8102824040550325	1.5032087062388848	GBA
Duplicated collecting system	1/8	0.4358868928634065	0.7091369612748814	0	0	1.8102824040550325	1.5032087062388848	PIGL
Ectopic Pregnancy	1/8	0.4358868928634065	0.7090195933567625	0	0	1.8102824040550325	1.5032087062388848	CNR1
Effects of heat	1/8	0.4358868928634065	0.7089022642828989	0	0	1.8102824040550325	1.5032087062388848	IL1B
Embryo Disintegration	1/8	0.4358868928634065	0.7087849740340103	0	0	1.8102824040550325	1.5032087062388848	SLC31A1
Endocardial Fibroelastosis	1/8	0.4358868928634065	0.7086677225908286	0	0	1.8102824040550325	1.5032087062388848	SLC22A5
Enzymopathy	1/8	0.4358868928634065	0.7085505099340983	0	0	1.8102824040550325	1.5032087062388848	GLB1
Epidermolysis Bullosa Simplex Kobner	1/8	0.4358868928634065	0.7084333360445773	0	0	1.8102824040550325	1.5032087062388848	ITGB4
Erythroid hypoplasia	1/8	0.4358868928634065	0.7083162009030355	0	0	1.8102824040550325	1.5032087062388848	G6PC3
Everted upper lip vermilion	1/8	0.4358868928634065	0.708199104490256	0	0	1.8102824040550325	1.5032087062388848	GBA
Extraosseous Ewings sarcoma-primitive neuroepithelial tumor	1/8	0.4358868928634065	0.7080820467870345	0	0	1.8102824040550325	1.5032087062388848	IL18
Familial hyperparathyroidism	1/8	0.4358868928634065	0.7079650277741792	0	0	1.8102824040550325	1.5032087062388848	MEN1
Familial meningioma	1/8	0.4358868928634065	0.7078480474325113	0	0	1.8102824040550325	1.5032087062388848	NF2
Familial Nonmedullary Thyroid Gland Carcinoma	1/8	0.4358868928634065	0.7077311057428645	0	0	1.8102824040550325	1.5032087062388848	TPP1
Felty Syndrome	1/8	0.4358868928634065	0.707614202686085	0	0	1.8102824040550325	1.5032087062388848	HLA-DRB1
Fetal Hypoxia	1/8	0.4358868928634065	0.707497338243032	0	0	1.8102824040550325	1.5032087062388848	IGFBP1
Fibrocystic Disease of Pancreas	1/8	0.4358868928634065	0.707380512394577	0	0	1.8102824040550325	1.5032087062388848	TGFB1
Flexion contracture - wrist	1/8	0.4358868928634065	0.7072637251216045	0	0	1.8102824040550325	1.5032087062388848	HSPG2
Fragile X chromosome	1/8	0.4358868928634065	0.7071469764050113	0	0	1.8102824040550325	1.5032087062388848	EXT1
FRAXA Syndrome	1/8	0.4358868928634065	0.707030266225707	0	0	1.8102824040550325	1.5032087062388848	APP
Frontometaphyseal dysplasia	1/8	0.4358868928634065	0.7069135945646136	0	0	1.8102824040550325	1.5032087062388848	MAP3K7
Fused cervical vertebrae	1/8	0.4358868928634065	0.706796961402666	0	0	1.8102824040550325	1.5032087062388848	MAP3K7
Gastric erosions	1/8	0.4358868928634065	0.7066803667208114	0	0	1.8102824040550325	1.5032087062388848	NFKB1
Generalized tonic-clonic seizures with focal onset	1/8	0.4358868928634065	0.7065638105000096	0	0	1.8102824040550325	1.5032087062388848	SLC22A5
Genitourinary Neoplasms	1/8	0.4358868928634065	0.7064472927212333	0	0	1.8102824040550325	1.5032087062388848	CDKN2A
Gonadotropin-Resistant Ovary Syndrome	1/8	0.4358868928634065	0.7063308133654672	0	0	1.8102824040550325	1.5032087062388848	NFE2L2
Hemifacial microsomia	1/8	0.4358868928634065	0.706214372413709	0	0	1.8102824040550325	1.5032087062388848	SLC46A1
Hemorrhagic diarrhea	1/8	0.4358868928634065	0.7060979698469686	0	0	1.8102824040550325	1.5032087062388848	CFH
Hereditary Motor Neuronopathy	1/8	0.4358868928634065	0.7059816056462687	0	0	1.8102824040550325	1.5032087062388848	BSCL2
Hereditary Renal Cell Carcinoma	1/8	0.4358868928634065	0.7058652797926444	0	0	1.8102824040550325	1.5032087062388848	MUL1
High-functioning autism	1/8	0.4358868928634065	0.705748992267143	0	0	1.8102824040550325	1.5032087062388848	SLC7A3
Histoplasmosis	1/8	0.4358868928634065	0.705632743050825	0	0	1.8102824040550325	1.5032087062388848	HLA-B
Hooked clavicle	1/8	0.4358868928634065	0.7055165321247626	0	0	1.8102824040550325	1.5032087062388848	SLC35D1
HyperCalcification of skull base	1/8	0.4358868928634065	0.7054003594700409	0	0	1.8102824040550325	1.5032087062388848	TGFB1
Hyperhomocystinemia	1/8	0.4358868928634065	0.7052842250677575	0	0	1.8102824040550325	1.5032087062388848	ABCD4
Hyperimmunoglobulinemia D	1/8	0.4358868928634065	0.7051681288990219	0	0	1.8102824040550325	1.5032087062388848	NLRP3
HyperMineralization of skull base	1/8	0.4358868928634065	0.7050520709449569	0	0	1.8102824040550325	1.5032087062388848	TGFB1
Hyperphosphatasia with Mental Retardation	1/8	0.4358868928634065	0.7049360511866971	0	0	1.8102824040550325	1.5032087062388848	PIGL
Hypocalciuric hypercalcemia	1/8	0.4358868928634065	0.7048200696053897	0	0	1.8102824040550325	1.5032087062388848	MEN1
Hypochloremia (disorder)	1/8	0.4358868928634065	0.7047041261821941	0	0	1.8102824040550325	1.5032087062388848	KCNJ1
Hypoplasia of the cochlea	1/8	0.4358868928634065	0.7045882208982827	0	0	1.8102824040550325	1.5032087062388848	SLC26A4
Intramucosal Adenocarcinoma	1/8	0.4358868928634065	0.7044723537348394	0	0	1.8102824040550325	1.5032087062388848	KRAS
Invasive Candidiasis	1/8	0.4358868928634065	0.7043565246730612	0	0	1.8102824040550325	1.5032087062388848	MBL2
Klippel-Trenaunay-Weber Syndrome	1/8	0.4358868928634065	0.7042407336941572	0	0	1.8102824040550325	1.5032087062388848	PIK3CA
Krukenberg Tumor	1/8	0.4358868928634065	0.7041249807793488	0	0	1.8102824040550325	1.5032087062388848	CDH1
Legionnaires' Disease	1/8	0.4358868928634065	0.7040092659098699	0	0	1.8102824040550325	1.5032087062388848	TLR4
Liver Abscess	1/8	0.4358868928634065	0.7038935890669665	0	0	1.8102824040550325	1.5032087062388848	NCF2
Locally Advanced Malignant Neoplasm	1/8	0.4358868928634065	0.7037779502318973	0	0	1.8102824040550325	1.5032087062388848	EIF3A
Long Sleeper Syndrome	1/8	0.4358868928634065	0.7036623493859328	0	0	1.8102824040550325	1.5032087062388848	IL1B
Macular Holes	1/8	0.4358868928634065	0.7035467865103562	0	0	1.8102824040550325	1.5032087062388848	TGFB2
Maculopapular eruption	1/8	0.4358868928634065	0.7034312615864629	0	0	1.8102824040550325	1.5032087062388848	CFHR4
Malignant tumor of extrahepatic bile duct	1/8	0.4358868928634065	0.7033157745955604	0	0	1.8102824040550325	1.5032087062388848	F2RL1
Medium-chain acyl-coenzyme A dehydrogenase deficiency	1/8	0.4358868928634065	0.7032003255189689	0	0	1.8102824040550325	1.5032087062388848	CDH15
MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS	1/8	0.4358868928634065	0.7030849143380205	0	0	1.8102824040550325	1.5032087062388848	NFE2L2
Menstrual abnormalities	1/8	0.4358868928634065	0.7029695410340595	0	0	1.8102824040550325	1.5032087062388848	ATP7B
Mitochondrial pathology	1/8	0.4358868928634065	0.7028542055884427	0	0	1.8102824040550325	1.5032087062388848	TGFB2
Mucopolysacchariduria	1/8	0.4358868928634065	0.7027389079825391	0	0	1.8102824040550325	1.5032087062388848	FUCA1
Myotonia Fluctuans (disorder)	1/8	0.4358868928634065	0.7026236481977298	0	0	1.8102824040550325	1.5032087062388848	TGFB2
Myotonic Disorders	1/8	0.4358868928634065	0.7025084262154081	0	0	1.8102824040550325	1.5032087062388848	HSPG2
